15.2.a.a:15.1:757.490:1:750292609497685491:1:0:[-1,-1,1,0,-4,-2,2,4,0,-2,0,-10,10,4,8,-10,-4,-2,12,-8,10,0,12,-6,2,6,-16,-12,14,2,-8,-12,-6,-4,22,-8,14,-4,0,-18,20,-10,16,2,6,-8,20,8,-20,6,-6,-16,-14,12,18,16,14,16,6,-6,-12,6,28,-24,26,-2,12,-14,-28,-2,18,-24,-24,-26,-20,-24,6,-2,18,26,4,-26,0,-14,40,-12,2,10,-18,24,28,0,32,28,4,-32,-34,10,4,30,-20,-18,12,-6,-4,2,-12,34,-8,26,-8,22,-6,-4,-8,-30,-36,32,46,20,22,-30,6,36,-44,-2,-26,-48,-16,14,-44,-16,16,-26,-6,2,6,28,-2,10,12,54,32,-28,30,40,6,-22,-20,-56,30,-46,44,48,-12,32,40,34,-54,-50,-36,-22,32,60,2,0,32,54,50,22,-36,-2,24,-54,-32,-6,60,6,-16,-50,-40,-44,22,58,24,-10,-18,28,-22,-16,34,-28,-12,-34,12,-38,-14,-18,18,16,-18,48,6,34,12,30,-16,-4,42,44,-46,22,0,-28,-24,-22,-56,18,16,-66,-26]
20.2.a.a:20.1:762.550:1:12896406231020588:1:0:[0,-2,-1,2,0,2,-6,-4,6,6,-4,2,6,-10,-6,-6,12,2,2,-12,2,8,6,-6,2,6,14,-6,2,-6,2,0,18,-4,-6,20,-22,-10,18,-6,-12,-10,-12,26,18,8,-16,-10,-6,14,-6,-24,14,0,-6,-18,18,20,26,6,14,-30,2,12,-22,-6,8,2,-30,-10,18,24,-22,26,-28,6,-6,2,-30,-34,36,26,36,2,8,6,6,26,30,14,-30,-24,26,0,-4,-18,6,-6,14,14,26,-30,-18,30,8,-22,-6,18,0,-10,-22,2,-6,20,-28,-18,14,42,42,36,-22,-46,18,-42,8,-30,-34,-24,-46,-22,20,6,-4,-22,42,2,-30,26,42,-6,-16,-54,38,-30,2,-48,50,18,-4,6,26,-18,14,18,-46,12,-16,-42,-22,-18,18,-6,-22,-24,18,-18,-4,26,50,18,36,14,12,2,-16,42,8,54,-10,-46,-22,48,-22,-30,-42,30,-46,14,62,12,-22,54,-40,-30,-6,-6,14,26,-30,30,6,-28,-22,-46,60,-6,32,30,-6,56,26,42,14,-6,-48,-10,50,18,18,18,26]
30.2.a.a:30.1:825.670:1:148452494971348580:1:0:[-1,1,-1,-4,0,2,6,-4,0,-6,8,2,-6,-4,0,-6,0,-10,-4,0,2,8,12,18,2,18,-4,-12,-10,-18,20,0,6,-4,-6,8,2,-4,0,18,24,14,-24,-22,-6,8,20,20,-12,-10,-18,24,2,-24,-18,0,-6,-16,2,18,-28,-6,20,0,2,18,-28,26,12,-10,6,-24,-28,26,-4,0,-6,-22,-6,26,0,-10,0,26,8,12,-6,26,-30,-4,-36,-24,-28,24,-4,24,-6,18,20,-10,-28,18,-12,18,20,2,-12,30,-24,-22,-4,2,30,44,32,-30,-4,24,18,48,14,26,-6,-12,44,-6,38,0,-28,-22,-52,-24,-40,2,18,2,42,-4,-30,-54,-4,18,20,12,38,24,-46,-18,-4,24,2,-54,-4,0,44,-48,-16,-6,26,18,36,6,-4,24,-42,-24,-16,26,2,-54,48,14,24,50,56,18,-52,42,-28,14,-52,48,50,6,0,-6,2,-52,26,-24,-22,12,-28,-30,-36,6,50,-46,30,-24,18,8,-22,-46,0,-30,-40,-12,-30,-28,-22,42,44,60,-48,26,20,-6,24,66,-10]
30.2.c.a:30.19:1622.880:2:191190247348067419:0:0:[0,0,-4,0,4,0,0,0,0,0,-16,0,4,0,0,0,-20,4,0,24,0,0,0,20,0,-16,0,0,-20,0,0,-36,0,40,40,-16,0,0,0,0,-20,4,24,0,0,0,24,0,0,20,0,-40,44,-36,0,0,0,-16,0,-36,0,0,0,24,0,0,-16,0,0,-20,0,0,0,0,-40,0,-40,0,44,20,20,44,64,0,0,0,-60,0,24,0,0,-40,0,-36,0,0,0,44,0,-76,0,0,0,20,-16,0,0,0,0,4,0,0,0,-40,64,4,0,0,0,100,4,0,0,0,-16,64,-60,80,0,0,-80,0,64,0,-36,60,0,0,0,60,104,-16,0,0,60,-80,0,0,-40,0,0,-36,0,0,0,-96,0,-60,0,-56,0,0,0,-36,0,0,-16,0,20,0,60,-36,64,0,-80,-60,-56,24,0,20,0,44,0,0,0,120,0,0,-100,104,0,0,104,24,0,0,-36,0,0,0,-120,-96,0,100,-100,0,0,0,100,-16,0,24,0,0,40,44,0,44,0,0,-36]
30.2.e.a:30.17:1852.910:4:774038454211530358:0:0:[0,-4,0,-4,0,0,0,0,0,0,-8,24,0,24,0,0,0,-24,-16,0,-20,0,0,0,12,0,4,0,0,0,-28,0,0,0,0,64,0,-16,0,0,0,-88,0,-60,0,0,32,-36,0,0,0,0,16,0,0,0,0,0,-24,0,80,0,72,0,36,0,-32,-36,0,0,0,0,-76,16,0,0,0,88,0,0,0,56,0,-4,0,0,0,-60,0,20,0,0,36,0,0,0,0,0,0,-8,24,0,0,0,-160,52,0,0,0,-40,12,72,0,0,-56,0,96,0,0,0,200,52,0,0,48,0,0,0,-12,-104,0,0,-120,-120,0,0,0,112,0,0,-16,0,-100,0,0,0,-8,0,0,0,-144,0,16,0,88,0,0,0,-20,0,0,0,76,0,0,0,160,-32,0,0,0,8,0,68,0,0,-144,0,-180,0,-84,0,-88,0,0,0,80,-64,0,0,164,0,64,0,0,0,-224,144,0,0,0,-104,-80,0,0,0,0,0,0,0,44,0,12,0,0,-16,140,0,0,0,88]
36.2.a.a:36.1:784.250:1:1143229866697692889:1:0:[0,0,0,-4,0,2,0,8,0,0,-4,-10,0,8,0,0,0,14,-16,0,-10,-4,0,0,14,0,20,0,2,0,20,0,0,-16,0,-4,14,8,0,0,0,26,0,2,0,-28,-16,-28,0,-22,0,0,14,0,0,0,0,-28,26,0,32,0,-16,0,-22,0,32,-34,0,14,0,0,-4,38,8,0,0,-34,0,38,0,-22,0,2,-28,0,0,-10,0,20,0,0,44,0,32,0,0,0,8,-46,-40,0,0,0,-16,-46,0,0,0,26,20,-10,0,32,44,0,-40,0,0,0,38,50,0,0,8,0,-22,0,44,50,-16,0,-52,26,0,2,0,56,0,0,56,0,-52,0,-46,0,-58,0,56,0,-34,0,8,0,-40,0,-52,0,26,0,0,0,20,0,0,0,44,-10,62,0,0,14,0,-58,-52,0,-64,0,-28,62,-4,0,-22,0,0,0,-46,32,38,0,62,0,-64,0,0,0,2,50,0,0,0,68,-70,14,0,0,-28,0,0,56,-46,0,68,0,0,-22,-4,0,0,0,74]
45.2.a.a:45.1:1380.150:1:804981580358494444:1:0:[1,0,-1,0,4,-2,-2,4,0,2,0,-10,-10,4,-8,10,4,-2,12,8,10,0,-12,6,2,-6,-16,12,14,-2,-8,12,6,-4,-22,-8,14,-4,0,18,-20,-10,-16,2,-6,-8,20,8,20,6,6,16,-14,-12,-18,-16,-14,16,6,6,-12,-6,28,24,26,2,12,-14,28,-2,-18,24,-24,-26,-20,24,-6,-2,-18,26,-4,-26,0,-14,40,12,-2,10,18,24,-28,0,32,-28,4,32,34,-10,4,30,-20,18,-12,6,-4,2,12,-34,8,26,-8,22,6,-4,-8,30,-36,-32,-46,-20,22,-30,-6,-36,-44,2,-26,48,-16,14,-44,16,16,-26,6,2,-6,28,2,-10,12,-54,32,28,30,-40,6,22,-20,56,30,46,44,-48,-12,-32,40,-34,-54,50,36,22,32,-60,-2,0,32,54,50,-22,36,-2,-24,-54,-32,6,60,-6,-16,-50,-40,44,22,-58,-24,10,-18,28,-22,16,34,28,-12,34,-12,38,-14,-18,-18,-16,18,48,6,34,-12,-30,-16,4,-42,44,-46,-22,0,28,24,-22,-56,-18,-16,66,-26]
45.2.b.a:45.19:1401.340:2:660159269427890240:0:0:[0,0,0,0,0,0,0,-8,0,0,16,0,0,0,0,0,0,4,0,0,0,-32,0,0,0,0,0,0,28,0,0,0,0,-8,0,16,0,0,0,0,0,-44,0,0,0,-32,-56,0,0,52,0,0,4,0,0,0,0,64,0,0,0,0,0,0,0,0,-56,0,0,-68,0,0,0,0,-8,0,0,0,0,52,0,76,0,0,-32,0,0,0,0,0,0,0,0,0,88,0,0,0,0,4,0,0,0,0,-56,0,0,0,0,76,0,0,0,88,64,0,0,0,0,0,-44,0,0,0,-104,0,52,0,0,0,-8,0,16,0,0,-92,0,0,0,0,-104,0,0,0,-68,0,0,0,88,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,64,0,28,0,0,124,0,0,-128,0,-104,0,0,-92,0,0,0,0,0,0,0,0,52,0,0,0,136,0,0,0,124,0,0,0,0,16,0,-68,0,0,-32,0,0,136,0,0,0,0,0,76,0,0,0,0,-116]
45.2.f.a:45.8:1771.840:4:1858747460774581571:0:0:[0,0,0,-8,0,4,0,0,0,0,-16,4,0,-32,0,0,0,32,16,0,4,0,0,0,-44,0,40,0,0,0,40,0,0,0,0,32,-20,-32,0,0,0,-64,0,4,0,0,-16,40,0,0,0,0,-40,0,0,0,0,-64,-44,0,-32,0,-32,0,76,0,32,-20,0,0,0,0,-8,-68,0,0,0,76,0,0,0,-40,0,-68,0,0,0,100,0,40,0,0,40,0,0,0,0,0,-32,-64,-80,0,0,0,128,-68,0,0,0,32,88,4,0,0,80,0,112,0,0,0,-160,4,0,0,32,0,0,0,-8,4,0,0,-16,76,0,0,0,16,0,0,80,0,40,0,0,0,-68,0,0,0,52,0,-32,0,-80,0,0,0,148,0,0,0,88,0,0,0,-64,100,0,0,0,200,0,-68,0,0,-112,0,40,0,-152,0,-140,0,0,0,-68,-176,0,0,148,0,80,0,0,0,128,-68,0,0,0,176,-20,0,0,0,0,0,0,-160,-68,0,40,0,0,-256,88,0,0,0,-88]
50.2.a.a:50.1:1607.120:1:1291586430715429255:1:0:[-1,1,0,2,-3,-4,-3,5,6,0,2,2,-3,-4,12,6,0,2,-13,12,11,-10,-9,15,2,-18,-4,-3,-10,-9,2,12,-3,5,0,2,2,11,12,-24,-15,2,-18,-19,-18,20,-13,-4,12,20,6,0,17,27,-18,6,0,2,32,-18,11,6,17,-18,26,12,17,-13,-3,-10,6,30,-28,26,-25,6,30,-28,-3,5,-15,-28,-18,-19,-40,-9,-15,17,12,-4,12,30,2,12,20,36,-30,-3,41,32,17,12,-24,-15,-28,-13,-33,-9,30,-13,32,-34,-18,20,2,42,-4,12,6,15,32,26,-48,-39,17,12,20,-30,32,-4,20,6,32,32,-3,5,-24,-28,42,-30,-28,42,-4,-33,20,0,26,-3,5,-24,-28,-18,41,12,-28,12,-10,30,-13,12,-48,-39,32,-3,57,6,-58,-28,5,-24,15,2,-18,11,-40,15,-13,-18,56,50,-28,57,-34,-33,36,-60,2,-19,-55,-48,-49,51,-13,-18,-3,-54,-13,26,27,6,-30,-28,32,35,-60,42,50,36,30,32,2,42,-64,57,-30,17,2,-3,-18,66,62]
